record_id,spent_on,organization,department,merchant,purpose,amount_krw,source_hash,source_location,repeats,expense_id,expense_amount_krw
f07eb6ec043e1321-table1-R13,2026-05-12,ulsan-ulju,,개성,어버이날 행사 추진 직원 격려 오찬 간담회 개최 경비 지급,238000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R13,,,
f07eb6ec043e1321-table1-R14,2026-05-12,ulsan-ulju,,소월당,내방객 간식 구입,304000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R14,,,
f07eb6ec043e1321-table1-R15,2026-05-12,ulsan-ulju,,울산원예농협,울주군 홍보 기념품 구입(보배과즙),500000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R15,,,
f07eb6ec043e1321-table1-R16,2026-05-12,ulsan-ulju,,미소정,해양레포츠센터 활성화 방안을 위한 관계자 만찬 간담회 개최 경비 지급,289000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R16,,,
f07eb6ec043e1321-table1-R17,2026-05-13,ulsan-ulju,,미강식당,AI 관련 논의를 위한 관계자 만찬 간담회 개최 경비 지급,330000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R17,,,
f07eb6ec043e1321-table1-R18,2026-05-14,ulsan-ulju,,댓잎장어,도로 관련 현안 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,150000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R18,,,
f07eb6ec043e1321-table1-R19,2026-05-15,ulsan-ulju,,감자바우 등,어버이날 행사 추진 직원 격려 오찬 간담회 및 차담회 개최 경비 지급,249500,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R19,,,
f07eb6ec043e1321-table1-R20,2026-05-15,ulsan-ulju,,다운목살 구이식당,봄꽃축제 개막행사 추진 지원 격려 만찬 간담회 개최 경비 지급,115000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R20,,,
f07eb6ec043e1321-table1-R21,2026-05-18,ulsan-ulju,,노방촌,지역 투자유치 관련 업무협의를 위한 오찬 간담회 개최 경비 지급,136000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R21,,,
f07eb6ec043e1321-table1-R22,2026-05-19,ulsan-ulju,,구룡,풍수해생활권 종합정비사업 추진 논의 만찬 간담회 개최 경비 지급,205000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R22,,,
f07eb6ec043e1321-table1-R23,2026-05-20,ulsan-ulju,,미도리,장미축제 개막식 행사 추진 직원 격려 만찬 간담회 및 차담회 개최 경비 지급,127500,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R23,,,
f07eb6ec043e1321-table1-R24,2026-05-20,ulsan-ulju,,율리나폴리,군정 홍보 방안 논의를 위한 언론 관계자 오찬 간담회 개최 경비 지급,149000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R24,,,
f07eb6ec043e1321-table1-R25,2026-05-21,ulsan-ulju,,어향횟집,불법 매립 관련 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,212000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R25,,,
f07eb6ec043e1321-table1-R26,2026-05-21,ulsan-ulju,,아지네,간부공무원 격려 만찬 간담회 개최 경비 지급,400000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R26,,,
f07eb6ec043e1321-table1-R27,2026-05-26,ulsan-ulju,,옛날돌집민물장어,예산 편성 관련 논의를 위한 관계 직원 오찬 간담회 개최 경비 지급,292000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R27,,,
f07eb6ec043e1321-table1-R28,2026-05-26,ulsan-ulju,,옥동상,안전관리 철저를 위한 관계 직원 만찬 간담회 개최 경비 지급,120000,f07eb6ec043e1321108da2c06fa03b45cddc4d34d898397fdea0ed5a5fd7c297,table1:R28,,,
